transaction_id,customer_id,amount,payment_method,failure_reason,retry_count,customer_quality_score,true_recovery_probability,recovered,created_at
10432,2315,4509.81,netbanking,insufficient_balance,0,0.896,0.608,0,2026-06-22 13:02:34
10433,3628,1446.19,wallet,insufficient_balance,1,0.41,0.334,1,2026-07-05 13:02:34
10434,3007,8985.85,wallet,insufficient_balance,2,0.461,0.274,0,2026-08-17 13:02:34
10435,3398,9914.99,wallet,customer_abandonment,0,0.967,0.387,0,2026-07-12 13:02:34
10436,2316,3802.34,upi,customer_abandonment,2,0.721,0.128,1,2026-08-18 13:02:34
10437,2218,4972.48,upi,customer_abandonment,3,0.963,0.145,0,2026-07-09 13:02:34
10438,4184,1073.37,upi,network_timeout,2,0.864,0.686,1,2026-06-24 13:02:34
10439,1659,563.19,wallet,repeated_failure,2,0.679,0.062,1,2026-05-30 13:02:34
10440,2451,9319.96,card,repeated_failure,1,0.657,0.133,0,2026-07-26 13:02:34
10441,1031,7965.36,upi,temporary_bank_failure,3,0.555,0.532,0,2026-07-07 13:02:34
10442,4616,6650.89,wallet,authentication_failure,0,0.71,0.634,0,2026-06-05 13:02:34
10443,90,8630.74,upi,insufficient_balance,0,0.539,0.466,1,2026-07-25 13:02:34
10444,2274,8976.7,card,temporary_bank_failure,2,0.84,0.726,1,2026-06-22 13:02:34
10445,1566,7164.29,netbanking,authentication_failure,2,0.511,0.394,0,2026-08-04 13:02:34
10446,1935,6570.62,wallet,repeated_failure,1,0.943,0.247,1,2026-06-06 13:02:34
10447,1847,4677.69,upi,customer_abandonment,0,0.416,0.166,0,2026-06-29 13:02:34
10448,2094,337.66,netbanking,network_timeout,3,0.842,0.597,0,2026-07-29 13:02:34
10449,3786,7483.25,upi,network_timeout,1,0.557,0.643,1,2026-05-30 13:02:34
10450,3932,2516.73,upi,customer_abandonment,1,0.732,0.213,1,2026-07-31 13:02:34
10451,1332,9783.34,wallet,customer_abandonment,1,0.761,0.224,0,2026-07-14 13:02:34
10452,2366,4231.19,netbanking,insufficient_balance,2,0.912,0.455,1,2026-06-20 13:02:34
10453,4474,9252.75,upi,temporary_bank_failure,0,0.607,0.793,1,2026-06-10 13:02:34
10454,4789,7613.99,netbanking,authentication_failure,1,0.603,0.511,1,2026-08-15 13:02:34
10455,1728,3516.65,netbanking,insufficient_balance,1,0.617,0.417,1,2026-07-30 13:02:34
10456,1434,4514.41,upi,network_timeout,1,0.433,0.593,1,2026-08-21 13:02:34
10457,4119,4631.82,card,customer_abandonment,2,0.938,0.215,0,2026-07-07 13:02:34
10458,3713,2212.76,upi,repeated_failure,3,0.556,0.02,0,2026-07-29 13:02:34
10459,1811,8304.08,card,insufficient_balance,3,0.868,0.357,0,2026-07-21 13:02:34
10460,4205,7752.1,card,repeated_failure,3,0.816,0.036,0,2026-07-28 13:02:34
10461,3102,370.56,netbanking,insufficient_balance,3,0.863,0.355,0,2026-07-21 13:02:34
10462,2772,7151.71,card,authentication_failure,1,0.964,0.656,0,2026-06-08 13:02:34
10463,2639,8311.76,netbanking,network_timeout,3,0.729,0.552,0,2026-06-26 13:02:34
10464,3257,8431.68,card,repeated_failure,0,0.683,0.223,0,2026-06-28 13:02:34
10465,82,3597.61,wallet,repeated_failure,0,0.428,0.121,0,2026-08-04 13:02:34
10466,2720,4975.38,card,insufficient_balance,3,0.745,0.308,0,2026-08-21 13:02:34
10467,1022,3817.0,netbanking,network_timeout,0,0.638,0.755,0,2026-06-25 13:02:34
10468,321,7346.23,wallet,repeated_failure,1,0.945,0.248,0,2026-07-15 13:02:34
10469,3648,8859.27,netbanking,customer_abandonment,2,0.809,0.164,0,2026-06-19 13:02:34
10470,1519,5823.65,netbanking,authentication_failure,2,0.413,0.355,0,2026-08-02 13:02:34
10471,2215,2001.55,card,customer_abandonment,2,0.792,0.157,0,2026-08-24 13:02:34
10472,3665,2307.3,upi,network_timeout,0,0.655,0.762,1,2026-07-03 13:02:34
10473,559,8622.85,upi,repeated_failure,1,0.529,0.082,0,2026-06-01 13:02:34
10474,2462,3321.52,wallet,authentication_failure,2,0.602,0.431,0,2026-07-15 13:02:34
10475,4341,4314.85,wallet,customer_abandonment,1,0.776,0.23,0,2026-07-11 13:02:34
10476,959,8392.96,card,insufficient_balance,0,0.645,0.508,1,2026-07-24 13:02:34
10477,4828,4980.2,upi,temporary_bank_failure,2,0.636,0.644,1,2026-06-26 13:02:34
10478,1478,8967.65,card,temporary_bank_failure,0,0.925,0.92,1,2026-07-01 13:02:34
10479,411,8418.43,card,repeated_failure,2,0.897,0.149,0,2026-08-22 13:02:34
10480,3536,4800.39,netbanking,repeated_failure,3,0.78,0.022,0,2026-07-30 13:02:34
10481,2535,8194.8,upi,temporary_bank_failure,1,0.593,0.707,0,2026-08-05 13:02:34
10482,4710,496.69,wallet,network_timeout,3,0.572,0.489,0,2026-08-02 13:02:34
10483,297,2954.0,card,temporary_bank_failure,0,0.891,0.906,1,2026-06-30 13:02:34
10484,141,4405.56,netbanking,customer_abandonment,2,0.763,0.145,0,2026-07-10 13:02:34
10485,4711,7821.26,card,repeated_failure,2,0.927,0.161,0,2026-08-01 13:02:34
10486,2878,3669.56,upi,authentication_failure,0,0.724,0.64,1,2026-06-13 13:02:34
10487,1191,7821.98,wallet,insufficient_balance,0,0.626,0.5,1,2026-06-30 13:02:34
10488,2266,2326.13,upi,authentication_failure,3,0.551,0.33,0,2026-07-11 13:02:34
10489,762,4789.93,netbanking,temporary_bank_failure,0,0.529,0.762,0,2026-05-30 13:02:34
10490,3271,6833.86,upi,network_timeout,1,0.854,0.762,1,2026-06-22 13:02:34
10491,818,6937.23,card,authentication_failure,1,0.643,0.527,0,2026-05-31 13:02:34
10492,2327,5869.7,wallet,network_timeout,0,0.887,0.855,1,2026-07-04 13:02:34
10493,985,8243.56,upi,insufficient_balance,1,0.677,0.441,1,2026-07-24 13:02:34
10494,2480,4566.58,wallet,customer_abandonment,2,0.685,0.114,0,2026-06-09 13:02:34
10495,986,2248.86,wallet,network_timeout,2,0.644,0.598,0,2026-08-11 13:02:34
10496,3245,9846.93,upi,insufficient_balance,2,0.921,0.458,1,2026-06-05 13:02:34
10497,4534,7375.28,wallet,network_timeout,3,0.916,0.626,0,2026-07-10 13:02:34
10498,2168,768.25,wallet,insufficient_balance,3,0.648,0.269,0,2026-07-03 13:02:34
10499,820,9585.72,card,network_timeout,0,0.95,0.88,1,2026-08-13 13:02:34
10500,3743,1705.53,wallet,customer_abandonment,2,0.622,0.089,0,2026-08-06 13:02:34
10501,4764,7832.02,card,insufficient_balance,0,0.881,0.602,0,2026-06-26 13:02:34
10502,1562,2405.59,upi,temporary_bank_failure,1,0.71,0.754,1,2026-06-12 13:02:34
10503,4180,8234.09,netbanking,authentication_failure,0,0.821,0.678,1,2026-06-08 13:02:34
10504,2266,591.21,upi,repeated_failure,1,0.551,0.09,0,2026-06-06 13:02:34
10505,556,679.11,card,temporary_bank_failure,1,0.609,0.714,1,2026-08-07 13:02:34
10506,794,4651.7,card,authentication_failure,2,0.918,0.557,1,2026-06-28 13:02:34
10507,2190,6039.32,netbanking,insufficient_balance,1,0.483,0.363,1,2026-06-25 13:02:34
10508,2992,776.63,upi,temporary_bank_failure,3,0.594,0.548,1,2026-08-05 13:02:34
10509,1205,9929.27,netbanking,customer_abandonment,1,0.387,0.075,0,2026-07-17 13:02:34
10510,2418,1198.15,wallet,temporary_bank_failure,0,0.573,0.779,0,2026-07-26 13:02:34
10511,2415,7016.97,upi,repeated_failure,0,0.959,0.334,1,2026-06-09 13:02:34
10512,3953,4897.27,upi,repeated_failure,0,0.788,0.265,1,2026-06-01 13:02:34
10513,2158,3288.79,card,customer_abandonment,0,0.643,0.257,0,2026-08-09 13:02:34
10514,3414,6652.39,card,network_timeout,3,0.709,0.544,0,2026-08-09 13:02:34
10515,1606,974.65,wallet,temporary_bank_failure,0,0.542,0.767,0,2026-08-03 13:02:34
10516,4973,4513.41,card,network_timeout,0,0.55,0.72,1,2026-08-18 13:02:34
10517,3601,8869.53,card,network_timeout,0,0.721,0.788,1,2026-08-18 13:02:34
10518,3318,7235.23,netbanking,repeated_failure,1,0.926,0.24,0,2026-06-21 13:02:34
10519,2925,4445.99,upi,repeated_failure,0,0.571,0.178,0,2026-06-04 13:02:34
10520,3737,9000.15,card,temporary_bank_failure,1,0.779,0.782,0,2026-07-10 13:02:34
10521,4050,4043.59,card,temporary_bank_failure,3,0.832,0.643,0,2026-06-04 13:02:34
10522,1060,3961.22,wallet,authentication_failure,3,0.905,0.472,1,2026-06-26 13:02:34
10523,4575,8301.43,card,network_timeout,2,0.932,0.713,1,2026-07-22 13:02:34
10524,2814,8744.7,wallet,network_timeout,1,0.677,0.691,0,2026-07-06 13:02:34
10525,4114,2114.7,netbanking,temporary_bank_failure,3,0.739,0.606,0,2026-08-09 13:02:34
10526,4948,7441.18,upi,insufficient_balance,0,0.826,0.58,0,2026-08-13 13:02:34
10527,3218,4742.28,card,repeated_failure,0,0.905,0.312,0,2026-06-02 13:02:34
10528,174,3334.52,upi,authentication_failure,1,0.844,0.608,1,2026-06-22 13:02:34
10529,4584,8776.33,upi,temporary_bank_failure,0,0.683,0.823,0,2026-06-25 13:02:34
10530,1631,8800.57,upi,authentication_failure,2,0.836,0.524,0,2026-07-31 13:02:34
10531,2692,3971.43,netbanking,repeated_failure,2,0.797,0.109,0,2026-07-25 13:02:34
10532,1965,2472.91,upi,network_timeout,3,0.762,0.565,1,2026-06-05 13:02:34
10533,1689,3805.51,card,repeated_failure,0,0.671,0.218,1,2026-08-15 13:02:34
10534,4019,1635.06,card,customer_abandonment,1,0.816,0.246,1,2026-07-28 13:02:34
10535,4264,176.57,wallet,network_timeout,3,0.572,0.489,0,2026-06-04 13:02:34
10536,2013,5750.07,wallet,insufficient_balance,1,0.708,0.453,1,2026-08-13 13:02:34
10537,135,7996.61,netbanking,network_timeout,1,0.61,0.664,1,2026-05-30 13:02:34
10538,4502,3371.04,netbanking,network_timeout,2,0.899,0.7,1,2026-08-12 13:02:34
10539,3778,9643.58,card,repeated_failure,1,0.811,0.194,0,2026-06-06 13:02:34
10540,825,6278.43,netbanking,network_timeout,0,0.727,0.791,1,2026-06-12 13:02:34
10541,1272,5038.15,card,repeated_failure,3,0.745,0.02,0,2026-06-29 13:02:34
10542,1301,5653.91,upi,authentication_failure,0,0.861,0.694,0,2026-08-22 13:02:34
10543,4004,7738.37,upi,temporary_bank_failure,1,0.58,0.702,0,2026-06-14 13:02:34
10544,1790,2120.8,wallet,network_timeout,1,0.715,0.706,0,2026-07-01 13:02:34
10545,3511,4182.1,netbanking,network_timeout,1,0.66,0.684,1,2026-08-11 13:02:34
10546,2331,9194.75,upi,network_timeout,0,0.569,0.728,1,2026-07-16 13:02:34
10547,4299,2202.34,card,repeated_failure,3,0.832,0.043,0,2026-08-10 13:02:34
10548,1146,9248.36,upi,repeated_failure,2,0.861,0.134,1,2026-07-11 13:02:34
10549,124,5413.51,upi,temporary_bank_failure,1,0.73,0.762,1,2026-08-19 13:02:34
10550,2152,9443.3,wallet,insufficient_balance,0,0.732,0.543,0,2026-07-19 13:02:34
10551,3460,8529.06,upi,network_timeout,1,0.636,0.674,1,2026-08-22 13:02:34
10552,4242,882.87,upi,authentication_failure,0,0.768,0.657,0,2026-06-21 13:02:34
10553,4424,5545.96,card,network_timeout,1,0.551,0.64,1,2026-08-21 13:02:34
10554,2445,6168.36,card,repeated_failure,1,0.426,0.04,0,2026-06-04 13:02:34
10555,4214,9096.36,netbanking,network_timeout,0,0.801,0.82,1,2026-07-26 13:02:34
10556,3909,1584.19,netbanking,temporary_bank_failure,3,0.983,0.703,0,2026-06-22 13:02:34
10557,4820,1439.91,wallet,insufficient_balance,2,0.85,0.43,1,2026-07-31 13:02:34
10558,1059,6907.78,card,repeated_failure,1,0.746,0.168,0,2026-07-02 13:02:34
10559,1388,4984.55,wallet,customer_abandonment,0,0.749,0.3,0,2026-08-22 13:02:34
10560,1361,661.39,netbanking,insufficient_balance,0,0.438,0.425,0,2026-06-19 13:02:34
10561,4684,6088.42,upi,repeated_failure,0,0.946,0.328,0,2026-08-18 13:02:34
10562,3867,8667.69,card,repeated_failure,0,0.651,0.21,1,2026-07-24 13:02:34
10563,1389,9124.02,card,insufficient_balance,0,0.84,0.586,1,2026-08-14 13:02:34
10564,4973,6571.9,netbanking,network_timeout,3,0.55,0.48,0,2026-07-19 13:02:34
10565,3460,6864.02,card,network_timeout,1,0.636,0.674,1,2026-08-06 13:02:34
10566,1336,4303.57,wallet,repeated_failure,0,0.722,0.239,0,2026-05-30 13:02:34
10567,2723,2400.24,wallet,network_timeout,1,0.751,0.72,1,2026-08-04 13:02:34
10568,2640,9188.0,netbanking,authentication_failure,1,0.76,0.574,0,2026-06-12 13:02:34
10569,2483,7264.94,upi,repeated_failure,2,0.639,0.046,0,2026-08-05 13:02:34
10570,2341,9889.36,netbanking,network_timeout,2,0.785,0.654,0,2026-07-20 13:02:34
10571,1113,7593.84,netbanking,customer_abandonment,0,0.916,0.366,1,2026-06-29 13:02:34
10572,765,4015.0,upi,customer_abandonment,1,0.692,0.197,0,2026-06-12 13:02:34
10573,733,3827.72,card,customer_abandonment,1,0.575,0.15,0,2026-07-03 13:02:34
10574,2436,8787.28,netbanking,insufficient_balance,3,0.539,0.226,0,2026-08-08 13:02:34
10575,47,3096.35,netbanking,insufficient_balance,3,0.409,0.174,0,2026-08-17 13:02:34
10576,394,820.47,upi,customer_abandonment,1,0.743,0.217,0,2026-08-20 13:02:34
10577,4326,6399.22,wallet,network_timeout,0,0.881,0.852,0,2026-06-02 13:02:34
10578,744,8959.76,upi,repeated_failure,3,0.63,0.02,0,2026-05-30 13:02:34
10579,3812,3245.29,netbanking,repeated_failure,1,0.905,0.232,0,2026-05-30 13:02:34
10580,1017,2343.14,wallet,network_timeout,2,0.714,0.626,0,2026-08-02 13:02:34
10581,4498,4175.94,card,authentication_failure,0,0.336,0.484,0,2026-08-12 13:02:34
10582,4023,5839.39,wallet,customer_abandonment,0,0.841,0.336,0,2026-06-05 13:02:34
10583,3610,6837.13,upi,customer_abandonment,3,0.871,0.108,0,2026-07-30 13:02:34
10584,4158,8483.33,wallet,insufficient_balance,1,0.829,0.502,1,2026-07-16 13:02:34
10585,989,4482.55,upi,network_timeout,3,0.277,0.371,1,2026-07-03 13:02:34
10586,3568,7434.09,card,repeated_failure,0,0.597,0.189,0,2026-07-15 13:02:34
10587,516,4899.25,upi,network_timeout,3,0.593,0.497,1,2026-07-09 13:02:34
10588,2011,5404.92,upi,insufficient_balance,0,0.909,0.614,1,2026-06-04 13:02:34
10589,3686,8608.26,card,customer_abandonment,1,0.708,0.203,0,2026-06-05 13:02:34
10590,1426,8066.48,wallet,network_timeout,0,0.852,0.841,1,2026-08-05 13:02:34
10591,3828,1714.3,wallet,repeated_failure,3,0.356,0.02,0,2026-06-13 13:02:34
10592,499,7123.19,netbanking,customer_abandonment,2,0.924,0.21,0,2026-07-07 13:02:34
10593,3729,8311.78,card,repeated_failure,3,0.637,0.02,0,2026-07-02 13:02:34
10594,2262,4297.93,card,temporary_bank_failure,0,0.776,0.86,1,2026-05-31 13:02:34
10595,2811,385.92,upi,temporary_bank_failure,2,0.926,0.76,1,2026-08-12 13:02:34
10596,131,3657.99,upi,temporary_bank_failure,3,0.607,0.553,0,2026-07-09 13:02:34
10597,4273,4968.54,wallet,authentication_failure,2,0.659,0.454,1,2026-06-05 13:02:34
10598,2988,1069.68,upi,temporary_bank_failure,3,0.968,0.697,1,2026-07-26 13:02:34
10599,3145,6326.99,netbanking,insufficient_balance,2,0.96,0.474,0,2026-08-10 13:02:34
10600,4359,741.66,upi,repeated_failure,0,0.559,0.174,0,2026-06-22 13:02:34
10601,2864,7020.03,netbanking,authentication_failure,3,0.763,0.415,0,2026-06-15 13:02:34
10602,760,4334.36,netbanking,network_timeout,3,0.764,0.566,1,2026-07-18 13:02:34
10603,3170,7782.46,netbanking,network_timeout,3,0.502,0.461,0,2026-07-16 13:02:34
10604,761,2235.87,card,insufficient_balance,0,0.733,0.543,1,2026-06-11 13:02:34
10605,3317,6693.71,card,temporary_bank_failure,2,0.696,0.668,0,2026-07-05 13:02:34
10606,3453,394.9,netbanking,temporary_bank_failure,0,0.589,0.786,0,2026-08-08 13:02:34
10607,347,2250.19,card,network_timeout,0,0.866,0.846,1,2026-06-02 13:02:34
10608,2426,3909.5,netbanking,authentication_failure,3,0.881,0.462,0,2026-06-08 13:02:34
10609,4787,1940.46,wallet,authentication_failure,3,0.763,0.415,0,2026-08-08 13:02:34
10610,2360,4864.82,netbanking,temporary_bank_failure,2,0.817,0.717,1,2026-07-24 13:02:34
10611,5000,8123.6,upi,customer_abandonment,3,0.772,0.069,0,2026-06-04 13:02:34
10612,1852,3926.63,upi,authentication_failure,3,0.515,0.316,1,2026-08-07 13:02:34
10613,4139,7696.42,card,insufficient_balance,2,0.83,0.422,1,2026-08-03 13:02:34
10614,908,4638.43,wallet,temporary_bank_failure,0,0.625,0.8,0,2026-08-12 13:02:34
10615,2763,547.41,upi,repeated_failure,1,0.699,0.15,0,2026-07-01 13:02:34
10616,575,128.6,netbanking,customer_abandonment,0,0.814,0.326,0,2026-06-27 13:02:34
10617,397,5664.17,card,temporary_bank_failure,0,0.375,0.7,1,2026-07-20 13:02:34
10618,3432,5076.86,wallet,repeated_failure,2,0.443,0.02,0,2026-07-24 13:02:34
10619,478,6909.2,upi,authentication_failure,0,0.847,0.689,0,2026-08-21 13:02:34
10620,3640,6715.74,wallet,customer_abandonment,0,0.531,0.212,1,2026-06-24 13:02:34
10621,3677,973.14,upi,customer_abandonment,2,0.908,0.203,0,2026-08-22 13:02:34
10622,4360,5547.4,card,authentication_failure,0,0.276,0.46,1,2026-07-27 13:02:34
10623,3415,8943.7,wallet,repeated_failure,2,0.561,0.02,0,2026-08-26 13:02:34
10624,3839,829.33,upi,insufficient_balance,3,0.871,0.358,0,2026-07-27 13:02:34
10625,3661,5163.81,card,repeated_failure,3,0.921,0.078,0,2026-06-05 13:02:34
10626,3361,6016.11,wallet,authentication_failure,0,0.515,0.556,1,2026-06-13 13:02:34
10627,4128,604.33,wallet,customer_abandonment,3,0.708,0.043,0,2026-06-11 13:02:34
10628,1313,2837.23,upi,temporary_bank_failure,1,0.749,0.77,1,2026-06-15 13:02:34
10629,783,6086.45,card,temporary_bank_failure,0,0.673,0.819,1,2026-06-16 13:02:34
10630,4399,7081.77,upi,temporary_bank_failure,0,0.693,0.827,1,2026-07-06 13:02:34
10631,4438,6269.6,upi,network_timeout,1,0.881,0.772,1,2026-07-11 13:02:34
10632,3888,7341.69,card,repeated_failure,3,0.833,0.043,0,2026-08-08 13:02:34
10633,4445,2066.6,netbanking,temporary_bank_failure,3,0.835,0.644,0,2026-06-09 13:02:34
10634,275,7397.11,wallet,authentication_failure,1,0.856,0.612,0,2026-08-27 13:02:34
10635,681,1021.96,netbanking,insufficient_balance,3,0.661,0.274,1,2026-07-20 13:02:34
10636,1800,236.93,netbanking,insufficient_balance,3,0.782,0.323,0,2026-08-25 13:02:34
10637,774,891.02,upi,temporary_bank_failure,0,0.646,0.808,1,2026-06-23 13:02:34
10638,481,9626.03,card,network_timeout,2,0.621,0.588,0,2026-07-14 13:02:34
10639,2261,7964.9,wallet,temporary_bank_failure,2,0.74,0.686,1,2026-08-19 13:02:34
10640,19,9050.54,upi,repeated_failure,0,0.803,0.271,0,2026-07-18 13:02:34
10641,237,1645.3,card,repeated_failure,1,0.722,0.159,0,2026-06-04 13:02:34
10642,3750,3580.32,netbanking,repeated_failure,3,0.564,0.02,0,2026-07-26 13:02:34
10643,3932,5854.4,netbanking,insufficient_balance,1,0.732,0.463,0,2026-08-13 13:02:34
10644,3622,5766.15,netbanking,network_timeout,3,0.53,0.472,1,2026-07-03 13:02:34
10645,637,4461.22,card,insufficient_balance,1,0.856,0.512,0,2026-06-19 13:02:34
10646,4812,9074.17,card,network_timeout,1,0.711,0.704,1,2026-07-26 13:02:34
10647,242,2457.97,wallet,repeated_failure,3,0.957,0.093,0,2026-06-03 13:02:34
10648,2407,1129.2,netbanking,customer_abandonment,2,0.819,0.168,0,2026-08-15 13:02:34
10649,787,5108.84,upi,network_timeout,3,0.889,0.616,1,2026-08-22 13:02:34
10650,2092,5540.43,wallet,network_timeout,3,0.565,0.486,1,2026-07-07 13:02:34
10651,4213,7773.54,upi,network_timeout,3,0.761,0.564,1,2026-07-25 13:02:34
10652,2715,9498.06,netbanking,insufficient_balance,0,0.743,0.547,0,2026-07-03 13:02:34
10653,1019,648.19,wallet,authentication_failure,0,0.879,0.702,1,2026-07-25 13:02:34
10654,53,3221.17,upi,authentication_failure,2,0.441,0.366,0,2026-08-22 13:02:34
10655,149,8395.85,card,insufficient_balance,3,0.227,0.101,0,2026-06-28 13:02:34
10656,2720,5937.12,netbanking,authentication_failure,1,0.745,0.568,0,2026-05-30 13:02:34
10657,1440,2065.42,netbanking,authentication_failure,0,0.238,0.445,1,2026-08-08 13:02:34
10658,572,1937.06,netbanking,insufficient_balance,1,0.836,0.504,1,2026-06-16 13:02:34
10659,2587,3791.55,card,temporary_bank_failure,0,0.723,0.839,1,2026-08-13 13:02:34
10660,4043,9088.71,card,repeated_failure,0,0.763,0.255,0,2026-06-13 13:02:34
10661,3975,7475.13,upi,authentication_failure,3,0.723,0.399,0,2026-07-13 13:02:34
10662,2696,6863.91,upi,repeated_failure,1,0.819,0.198,0,2026-06-08 13:02:34
10663,2595,7357.68,upi,repeated_failure,0,0.673,0.219,0,2026-07-08 13:02:34
10664,856,2712.11,card,repeated_failure,0,0.834,0.284,0,2026-07-01 13:02:34
10665,3955,5177.31,upi,insufficient_balance,1,0.651,0.43,1,2026-06-22 13:02:34
10666,713,175.38,card,authentication_failure,0,0.512,0.555,1,2026-07-25 13:02:34
10667,752,5655.75,upi,customer_abandonment,3,0.903,0.121,0,2026-07-28 13:02:34
10668,262,136.05,netbanking,repeated_failure,1,0.526,0.08,1,2026-06-26 13:02:34
10669,3934,1069.17,wallet,temporary_bank_failure,1,0.706,0.752,1,2026-08-06 13:02:34
10670,1852,9833.95,wallet,repeated_failure,2,0.515,0.02,0,2026-06-13 13:02:34
10671,1982,2905.23,card,customer_abandonment,3,0.613,0.02,0,2026-06-09 13:02:34
10672,828,9711.11,card,authentication_failure,1,0.821,0.598,1,2026-07-19 13:02:34
10673,2106,7069.51,card,customer_abandonment,1,0.456,0.102,0,2026-08-05 13:02:34
10674,4045,1741.7,wallet,temporary_bank_failure,2,0.337,0.525,0,2026-07-08 13:02:34
10675,2442,8563.34,netbanking,temporary_bank_failure,0,0.483,0.743,1,2026-06-07 13:02:34
10676,1704,3220.33,upi,insufficient_balance,3,0.335,0.144,0,2026-07-25 13:02:34
10677,3248,8838.54,upi,temporary_bank_failure,2,0.727,0.681,1,2026-06-12 13:02:34
10678,1968,3951.71,wallet,customer_abandonment,2,0.879,0.192,0,2026-07-27 13:02:34
10679,364,2125.38,wallet,insufficient_balance,3,0.926,0.38,1,2026-07-12 13:02:34
10680,3390,5911.25,upi,repeated_failure,3,0.537,0.02,0,2026-07-09 13:02:34
10681,1565,5267.05,upi,customer_abandonment,0,0.862,0.345,1,2026-06-02 13:02:34
10682,508,8835.77,wallet,network_timeout,2,0.651,0.6,1,2026-08-09 13:02:34
10683,3617,946.88,upi,authentication_failure,1,0.674,0.54,1,2026-08-07 13:02:34
10684,1362,187.56,netbanking,repeated_failure,0,0.507,0.153,1,2026-07-16 13:02:34
10685,1230,3995.52,upi,repeated_failure,1,0.936,0.244,1,2026-08-26 13:02:34
10686,1535,4137.95,netbanking,authentication_failure,1,0.469,0.458,0,2026-07-17 13:02:34
10687,2037,3115.92,card,repeated_failure,0,0.845,0.288,0,2026-07-09 13:02:34
10688,3820,2692.73,wallet,temporary_bank_failure,2,0.7,0.67,1,2026-06-28 13:02:34
10689,4221,6439.22,netbanking,network_timeout,0,0.606,0.742,0,2026-07-28 13:02:34
10690,1980,5526.7,netbanking,repeated_failure,3,0.666,0.02,0,2026-07-09 13:02:34
10691,2915,4181.22,wallet,repeated_failure,0,0.938,0.325,0,2026-08-09 13:02:34
10692,1737,5754.13,wallet,temporary_bank_failure,2,0.745,0.688,1,2026-08-24 13:02:34
10693,3711,6405.55,netbanking,customer_abandonment,2,0.768,0.147,0,2026-06-19 13:02:34
